3.486e+01,2.829e+01,3.277e+01,3.072e+01,3.102e+01,2.808e+01,2.496e+01,2.696e+01,3.019e+01,2.690e+01,2.767e+01,3.330e+01,2.836e+01,2.908e+01,2.719e+01,2.778e+01,2.953e+01,2.834e+01
3.461e+01,2.774e+01,3.307e+01,3.048e+01,3.120e+01,2.928e+01,2.590e+01,2.753e+01,2.961e+01,2.696e+01,2.845e+01,3.360e+01,2.785e+01,2.839e+01,2.624e+01,2.740e+01,2.850e+01,2.783e+01
3.464e+01,2.811e+01,3.247e+01,3.022e+01,3.177e+01,2.982e+01,2.525e+01,2.719e+01,3.063e+01,2.659e+01,2.828e+01,3.428e+01,2.834e+01,2.835e+01,2.660e+01,2.853e+01,3.012e+01,2.852e+01
3.472e+01,2.827e+01,3.224e+01,3.026e+01,3.145e+01,2.785e+01,2.471e+01,2.661e+01,2.930e+01,2.646e+01,2.764e+01,3.478e+01,2.771e+01,2.819e+01,2.703e+01,2.725e+01,2.884e+01,2.781e+01
3.395e+01,2.760e+01,3.182e+01,2.984e+01,3.066e+01,2.700e+01,2.458e+01,2.649e+01,2.911e+01,2.610e+01,2.697e+01,3.345e+01,2.753e+01,2.761e+01,2.591e+01,2.749e+01,2.936e+01,2.757e+01
3.373e+01,2.729e+01,3.152e+01,2.914e+01,3.072e+01,2.762e+01,2.432e+01,2.620e+01,2.889e+01,2.620e+01,2.732e+01,3.285e+01,2.731e+01,2.765e+01,2.574e+01,2.705e+01,2.861e+01,2.749e+01
3.343e+01,2.717e+01,3.088e+01,2.938e+01,3.083e+01,2.741e+01,2.405e+01,2.619e+01,2.935e+01,2.643e+01,2.781e+01,3.359e+01,2.735e+01,2.857e+01,2.599e+01,2.767e+01,2.914e+01,2.795e+01
3.333e+01,2.768e+01,3.210e+01,2.967e+01,3.060e+01,2.811e+01,2.515e+01,2.654e+01,2.914e+01,2.666e+01,2.727e+01,3.277e+01,2.697e+01,2.712e+01,2.559e+01,2.726e+01,2.781e+01,2.717e+01
3.296e+01,2.700e+01,3.173e+01,2.973e+01,3.092e+01,2.717e+01,2.417e+01,2.628e+01,2.826e+01,2.585e+01,2.674e+01,3.302e+01,2.730e+01,2.732e+01,2.573e+01,2.710e+01,2.822e+01,2.771e+01
3.281e+01,2.790e+01,3.187e+01,2.945e+01,3.018e+01,2.713e+01,2.419e+01,2.649e+01,2.931e+01,2.575e+01,2.683e+01,3.360e+01,2.786e+01,2.773e+01,2.626e+01,2.726e+01,2.876e+01,2.754e+01
3.242e+01,2.698e+01,3.109e+01,2.996e+01,2.978e+01,2.680e+01,2.427e+01,2.578e+01,2.872e+01,2.520e+01,2.628e+01,3.229e+01,2.762e+01,2.773e+01,2.613e+01,2.746e+01,2.837e+01,2.757e+01
3.225e+01,2.715e+01,3.121e+01,2.951e+01,3.047e+01,2.862e+01,2.436e+01,2.717e+01,2.859e+01,2.602e+01,2.718e+01,3.254e+01,2.692e+01,2.761e+01,2.554e+01,2.714e+01,2.833e+01,2.698e+01
3.249e+01,2.774e+01,3.227e+01,3.003e+01,3.009e+01,2.676e+01,2.432e+01,2.642e+01,2.927e+01,2.647e+01,2.714e+01,3.300e+01,2.906e+01,2.925e+01,2.607e+01,2.871e+01,3.063e+01,2.916e+01
3.255e+01,2.864e+01,3.289e+01,3.044e+01,3.052e+01,2.903e+01,2.477e+01,2.689e+01,3.073e+01,2.762e+01,2.855e+01,3.406e+01,2.820e+01,2.812e+01,2.630e+01,2.781e+01,2.863e+01,2.819e+01
3.276e+01,2.761e+01,3.065e+01,2.925e+01,3.048e+01,2.726e+01,2.383e+01,2.623e+01,2.826e+01,2.541e+01,2.643e+01,3.259e+01,2.657e+01,2.747e+01,2.560e+01,2.637e+01,2.761e+01,2.704e+01
