time,station,in-flow,out-flow
2017-01-24 00:30:00,世界之窗,1,5
2017-01-24 00:40:00,世界之窗,0,3
2017-01-24 00:45:00,世界之窗,0,1
2017-01-24 06:15:00,世界之窗,19,0
2017-01-24 06:20:00,世界之窗,7,1
2017-01-24 06:25:00,世界之窗,19,0
2017-01-24 06:30:00,世界之窗,19,2
2017-01-24 06:35:00,世界之窗,24,1
2017-01-24 06:40:00,世界之窗,19,7
2017-01-24 06:45:00,世界之窗,31,3
2017-01-24 06:50:00,世界之窗,42,4
2017-01-24 06:55:00,世界之窗,42,5
2017-01-24 07:00:00,世界之窗,34,11
2017-01-24 07:05:00,世界之窗,27,15
2017-01-24 07:10:00,世界之窗,42,23
2017-01-24 07:15:00,世界之窗,45,16
2017-01-24 07:20:00,世界之窗,65,18
2017-01-24 07:25:00,世界之窗,65,8
2017-01-24 07:30:00,世界之窗,103,20
2017-01-24 07:35:00,世界之窗,87,30
2017-01-24 07:40:00,世界之窗,111,29
2017-01-24 07:45:00,世界之窗,135,31
2017-01-24 07:50:00,世界之窗,169,35
2017-01-24 07:55:00,世界之窗,160,36
2017-01-24 08:00:00,世界之窗,205,56
2017-01-24 08:05:00,世界之窗,205,44
2017-01-24 08:10:00,世界之窗,192,44
2017-01-24 08:15:00,世界之窗,181,45
2017-01-24 08:20:00,世界之窗,232,88
2017-01-24 08:25:00,世界之窗,206,65
2017-01-24 08:30:00,世界之窗,236,79
2017-01-24 08:35:00,世界之窗,192,86
2017-01-24 08:40:00,世界之窗,184,90
2017-01-24 08:45:00,世界之窗,197,96
2017-01-24 08:50:00,世界之窗,148,106
2017-01-24 08:55:00,世界之窗,150,78
2017-01-24 09:00:00,世界之窗,146,84
2017-01-24 09:05:00,世界之窗,135,97
2017-01-24 09:10:00,世界之窗,115,60
2017-01-24 09:15:00,世界之窗,123,107
2017-01-24 09:20:00,世界之窗,98,81
2017-01-24 09:25:00,世界之窗,96,82
2017-01-24 09:30:00,世界之窗,94,76
2017-01-24 09:35:00,世界之窗,123,85
2017-01-24 09:40:00,世界之窗,101,65
2017-01-24 09:45:00,世界之窗,77,96
2017-01-24 09:50:00,世界之窗,81,77
2017-01-24 09:55:00,世界之窗,71,92
2017-01-24 10:00:00,世界之窗,73,83
2017-01-24 10:05:00,世界之窗,66,124
2017-01-24 10:10:00,世界之窗,77,81
2017-01-24 10:15:00,世界之窗,61,90
2017-01-24 10:20:00,世界之窗,86,65
2017-01-24 10:25:00,世界之窗,78,104
2017-01-24 10:30:00,世界之窗,58,93
2017-01-24 10:35:00,世界之窗,60,111
2017-01-24 10:40:00,世界之窗,77,85
2017-01-24 10:45:00,世界之窗,84,71
2017-01-24 10:50:00,世界之窗,73,69
2017-01-24 10:55:00,世界之窗,73,97
2017-01-24 11:00:00,世界之窗,94,159
2017-01-24 11:05:00,世界之窗,48,64
2017-01-24 11:10:00,世界之窗,80,85
2017-01-24 11:15:00,世界之窗,86,86
2017-01-24 11:20:00,世界之窗,80,86
2017-01-24 11:25:00,世界之窗,62,108
2017-01-24 11:30:00,世界之窗,55,96
2017-01-24 11:35:00,世界之窗,56,116
2017-01-24 11:40:00,世界之窗,62,110
2017-01-24 11:45:00,世界之窗,61,78
2017-01-24 11:50:00,世界之窗,73,91
2017-01-24 11:55:00,世界之窗,54,158
2017-01-24 12:00:00,世界之窗,61,119
2017-01-24 12:05:00,世界之窗,59,155
2017-01-24 12:10:00,世界之窗,86,103
2017-01-24 12:15:00,世界之窗,73,95
2017-01-24 12:20:00,世界之窗,76,126
2017-01-24 12:25:00,世界之窗,96,95
2017-01-24 12:30:00,世界之窗,109,125
2017-01-24 12:35:00,世界之窗,82,113
2017-01-24 12:40:00,世界之窗,76,71
2017-01-24 12:45:00,世界之窗,84,139
2017-01-24 12:50:00,世界之窗,76,71
2017-01-24 12:55:00,世界之窗,98,82
2017-01-24 13:00:00,世界之窗,84,127
2017-01-24 13:05:00,世界之窗,107,61
2017-01-24 13:10:00,世界之窗,120,82
2017-01-24 13:15:00,世界之窗,130,72
2017-01-24 13:20:00,世界之窗,124,48
2017-01-24 13:25:00,世界之窗,98,108
2017-01-24 13:30:00,世界之窗,105,100
2017-01-24 13:35:00,世界之窗,101,67
2017-01-24 13:40:00,世界之窗,143,104
2017-01-24 13:45:00,世界之窗,107,78
2017-01-24 13:50:00,世界之窗,99,81
2017-01-24 13:55:00,世界之窗,91,84
2017-01-24 14:00:00,世界之窗,101,83
2017-01-24 14:05:00,世界之窗,111,134
2017-01-24 14:10:00,世界之窗,115,98
2017-01-24 14:15:00,世界之窗,103,87
2017-01-24 14:20:00,世界之窗,118,92
2017-01-24 14:25:00,世界之窗,108,78
2017-01-24 14:30:00,世界之窗,108,122
2017-01-24 14:35:00,世界之窗,115,125
2017-01-24 14:40:00,世界之窗,88,66
2017-01-24 14:45:00,世界之窗,115,117
2017-01-24 14:50:00,世界之窗,107,111
2017-01-24 14:55:00,世界之窗,101,83
2017-01-24 15:00:00,世界之窗,106,115
2017-01-24 15:05:00,世界之窗,114,112
2017-01-24 15:10:00,世界之窗,121,85
2017-01-24 15:15:00,世界之窗,133,125
2017-01-24 15:20:00,世界之窗,114,59
2017-01-24 15:25:00,世界之窗,110,122
2017-01-24 15:30:00,世界之窗,100,137
2017-01-24 15:35:00,世界之窗,108,103
2017-01-24 15:40:00,世界之窗,126,113
2017-01-24 15:45:00,世界之窗,110,103
2017-01-24 15:50:00,世界之窗,90,114
2017-01-24 15:55:00,世界之窗,117,84
2017-01-24 16:00:00,世界之窗,119,122
2017-01-24 16:05:00,世界之窗,127,111
2017-01-24 16:10:00,世界之窗,127,130
2017-01-24 16:15:00,世界之窗,113,76
2017-01-24 16:20:00,世界之窗,116,112
2017-01-24 16:25:00,世界之窗,114,126
2017-01-24 16:30:00,世界之窗,98,104
2017-01-24 16:35:00,世界之窗,147,132
2017-01-24 16:40:00,世界之窗,99,123
2017-01-24 16:45:00,世界之窗,131,99
2017-01-24 16:50:00,世界之窗,121,132
2017-01-24 16:55:00,世界之窗,133,105
2017-01-24 17:00:00,世界之窗,131,162
2017-01-24 17:05:00,世界之窗,126,89
2017-01-24 17:10:00,世界之窗,139,116
2017-01-24 17:15:00,世界之窗,139,124
2017-01-24 17:20:00,世界之窗,130,128
2017-01-24 17:25:00,世界之窗,138,116
2017-01-24 17:30:00,世界之窗,151,150
2017-01-24 17:35:00,世界之窗,159,117
2017-01-24 17:40:00,世界之窗,160,161
2017-01-24 17:45:00,世界之窗,142,173
2017-01-24 17:50:00,世界之窗,151,180
2017-01-24 17:55:00,世界之窗,166,208
2017-01-24 18:00:00,世界之窗,171,189
2017-01-24 18:05:00,世界之窗,158,244
2017-01-24 18:10:00,世界之窗,164,185
2017-01-24 18:15:00,世界之窗,200,223
2017-01-24 18:20:00,世界之窗,141,304
2017-01-24 18:25:00,世界之窗,175,220
2017-01-24 18:30:00,世界之窗,169,241
2017-01-24 18:35:00,世界之窗,185,270
2017-01-24 18:40:00,世界之窗,138,217
2017-01-24 18:45:00,世界之窗,129,259
2017-01-24 18:50:00,世界之窗,111,195
2017-01-24 18:55:00,世界之窗,141,184
2017-01-24 19:00:00,世界之窗,146,196
2017-01-24 19:05:00,世界之窗,108,195
2017-01-24 19:10:00,世界之窗,108,157
2017-01-24 19:15:00,世界之窗,137,162
2017-01-24 19:20:00,世界之窗,125,155
2017-01-24 19:25:00,世界之窗,118,115
2017-01-24 19:30:00,世界之窗,98,117
2017-01-24 19:35:00,世界之窗,139,145
2017-01-24 19:40:00,世界之窗,107,107
2017-01-24 19:45:00,世界之窗,100,126
2017-01-24 19:50:00,世界之窗,104,114
2017-01-24 19:55:00,世界之窗,103,102
2017-01-24 20:00:00,世界之窗,127,132
2017-01-24 20:05:00,世界之窗,106,68
2017-01-24 20:10:00,世界之窗,149,98
2017-01-24 20:15:00,世界之窗,109,96
2017-01-24 20:20:00,世界之窗,88,121
2017-01-24 20:25:00,世界之窗,141,57
2017-01-24 20:30:00,世界之窗,126,91
2017-01-24 20:35:00,世界之窗,124,114
2017-01-24 20:40:00,世界之窗,118,63
2017-01-24 20:45:00,世界之窗,124,136
2017-01-24 20:50:00,世界之窗,132,75
2017-01-24 20:55:00,世界之窗,128,43
2017-01-24 21:00:00,世界之窗,99,150
2017-01-24 21:05:00,世界之窗,127,66
2017-01-24 21:10:00,世界之窗,138,120
2017-01-24 21:15:00,世界之窗,126,145
2017-01-24 21:20:00,世界之窗,119,52
2017-01-24 21:25:00,世界之窗,119,68
2017-01-24 21:30:00,世界之窗,127,58
2017-01-24 21:35:00,世界之窗,111,91
2017-01-24 21:40:00,世界之窗,93,76
2017-01-24 21:45:00,世界之窗,90,64
2017-01-24 21:50:00,世界之窗,124,102
2017-01-24 21:55:00,世界之窗,103,46
2017-01-24 22:00:00,世界之窗,130,57
2017-01-24 22:05:00,世界之窗,128,88
2017-01-24 22:10:00,世界之窗,100,63
2017-01-24 22:15:00,世界之窗,102,78
2017-01-24 22:20:00,世界之窗,85,66
2017-01-24 22:25:00,世界之窗,65,51
2017-01-24 22:30:00,世界之窗,62,60
2017-01-24 22:35:00,世界之窗,51,96
2017-01-24 22:40:00,世界之窗,24,26
2017-01-24 22:45:00,世界之窗,24,83
2017-01-24 22:50:00,世界之窗,38,12
2017-01-24 22:55:00,世界之窗,19,56
2017-01-24 23:00:00,世界之窗,22,16
2017-01-24 23:05:00,世界之窗,34,53
2017-01-24 23:10:00,世界之窗,14,0
2017-01-24 23:15:00,世界之窗,14,45
2017-01-24 23:20:00,世界之窗,16,14
2017-01-24 23:25:00,世界之窗,9,22
2017-01-24 23:30:00,世界之窗,4,20
2017-01-24 23:35:00,世界之窗,2,22
2017-01-24 23:40:00,世界之窗,6,7
2017-01-24 23:45:00,世界之窗,1,5
2017-01-24 23:50:00,世界之窗,8,5
2017-01-24 23:55:00,世界之窗,3,6
2017-01-25 00:00:00,世界之窗,1,2
2017-01-25 00:05:00,世界之窗,2,8
2017-01-25 00:10:00,世界之窗,0,1
2017-01-25 00:15:00,世界之窗,0,3
2017-01-25 00:30:00,世界之窗,0,1
2017-01-25 00:45:00,世界之窗,0,2
2017-01-25 06:15:00,世界之窗,1,0
2017-01-25 06:20:00,世界之窗,18,1
2017-01-25 06:25:00,世界之窗,12,1
2017-01-25 06:30:00,世界之窗,31,1
2017-01-25 06:35:00,世界之窗,32,3
2017-01-25 06:40:00,世界之窗,24,3
2017-01-25 06:45:00,世界之窗,20,2
2017-01-25 06:50:00,世界之窗,26,5
2017-01-25 06:55:00,世界之窗,29,4
2017-01-25 07:00:00,世界之窗,33,11
2017-01-25 07:05:00,世界之窗,32,25
2017-01-25 07:10:00,世界之窗,34,16
2017-01-25 07:15:00,世界之窗,48,11
2017-01-25 07:20:00,世界之窗,44,11
2017-01-25 07:25:00,世界之窗,63,5
2017-01-25 07:30:00,世界之窗,80,9
2017-01-25 07:35:00,世界之窗,70,14
2017-01-25 07:40:00,世界之窗,102,36
2017-01-25 07:45:00,世界之窗,132,31
2017-01-25 07:50:00,世界之窗,114,30
2017-01-25 07:55:00,世界之窗,149,37
2017-01-25 08:00:00,世界之窗,112,48
2017-01-25 08:05:00,世界之窗,132,27
2017-01-25 08:10:00,世界之窗,134,32
2017-01-25 08:15:00,世界之窗,139,37
2017-01-25 08:20:00,世界之窗,138,43
2017-01-25 08:25:00,世界之窗,121,61
2017-01-25 08:30:00,世界之窗,126,70
2017-01-25 08:35:00,世界之窗,140,59
2017-01-25 08:40:00,世界之窗,103,77
2017-01-25 08:45:00,世界之窗,130,84
2017-01-25 08:50:00,世界之窗,125,61
2017-01-25 08:55:00,世界之窗,105,84
2017-01-25 09:00:00,世界之窗,121,86
2017-01-25 09:05:00,世界之窗,94,72
2017-01-25 09:10:00,世界之窗,95,57
2017-01-25 09:15:00,世界之窗,79,71
2017-01-25 09:20:00,世界之窗,77,104
2017-01-25 09:25:00,世界之窗,80,51
2017-01-25 09:30:00,世界之窗,84,83
2017-01-25 09:35:00,世界之窗,86,51
2017-01-25 09:40:00,世界之窗,56,145
2017-01-25 09:45:00,世界之窗,89,88
2017-01-25 09:50:00,世界之窗,74,93
2017-01-25 09:55:00,世界之窗,74,68
2017-01-25 10:00:00,世界之窗,63,98
2017-01-25 10:05:00,世界之窗,61,100
2017-01-25 10:10:00,世界之窗,77,40
2017-01-25 10:15:00,世界之窗,66,106
2017-01-25 10:20:00,世界之窗,78,119
2017-01-25 10:25:00,世界之窗,47,60
2017-01-25 10:30:00,世界之窗,57,119
2017-01-25 10:35:00,世界之窗,67,73
2017-01-25 10:40:00,世界之窗,68,115
2017-01-25 10:45:00,世界之窗,61,106
2017-01-25 10:50:00,世界之窗,36,51
2017-01-25 10:55:00,世界之窗,66,123
2017-01-25 11:00:00,世界之窗,65,104
2017-01-25 11:05:00,世界之窗,81,77
2017-01-25 11:10:00,世界之窗,58,95
2017-01-25 11:15:00,世界之窗,46,88
2017-01-25 11:20:00,世界之窗,56,60
2017-01-25 11:25:00,世界之窗,56,126
2017-01-25 11:30:00,世界之窗,75,79
2017-01-25 11:35:00,世界之窗,64,94
2017-01-25 11:40:00,世界之窗,73,85
2017-01-25 11:45:00,世界之窗,55,87
2017-01-25 11:50:00,世界之窗,66,88
2017-01-25 11:55:00,世界之窗,66,125
2017-01-25 12:00:00,世界之窗,72,101
2017-01-25 12:05:00,世界之窗,57,122
2017-01-25 12:10:00,世界之窗,56,82
2017-01-25 12:15:00,世界之窗,56,98
2017-01-25 12:20:00,世界之窗,64,108
2017-01-25 12:25:00,世界之窗,69,104
2017-01-25 12:30:00,世界之窗,76,98
2017-01-25 12:35:00,世界之窗,92,104
2017-01-25 12:40:00,世界之窗,68,51
2017-01-25 12:45:00,世界之窗,80,138
2017-01-25 12:50:00,世界之窗,78,65
2017-01-25 12:55:00,世界之窗,89,89
2017-01-25 13:00:00,世界之窗,91,105
2017-01-25 13:05:00,世界之窗,86,74
2017-01-25 13:10:00,世界之窗,87,70
2017-01-25 13:15:00,世界之窗,85,108
2017-01-25 13:20:00,世界之窗,93,30
2017-01-25 13:25:00,世界之窗,82,101
2017-01-25 13:30:00,世界之窗,93,98
2017-01-25 13:35:00,世界之窗,80,71
2017-01-25 13:40:00,世界之窗,128,132
2017-01-25 13:45:00,世界之窗,124,66
2017-01-25 13:50:00,世界之窗,93,82
2017-01-25 13:55:00,世界之窗,114,94
2017-01-25 14:00:00,世界之窗,98,74
2017-01-25 14:05:00,世界之窗,103,88
2017-01-25 14:10:00,世界之窗,93,91
2017-01-25 14:15:00,世界之窗,115,72
2017-01-25 14:20:00,世界之窗,89,92
2017-01-25 14:25:00,世界之窗,97,98
2017-01-25 14:30:00,世界之窗,100,68
2017-01-25 14:35:00,世界之窗,97,122
2017-01-25 14:40:00,世界之窗,96,64
2017-01-25 14:45:00,世界之窗,83,98
2017-01-25 14:50:00,世界之窗,91,91
2017-01-25 14:55:00,世界之窗,79,114
2017-01-25 15:00:00,世界之窗,97,134
2017-01-25 15:05:00,世界之窗,84,94
2017-01-25 15:10:00,世界之窗,123,97
2017-01-25 15:15:00,世界之窗,103,110
2017-01-25 15:20:00,世界之窗,87,56
2017-01-25 15:25:00,世界之窗,82,94
2017-01-25 15:30:00,世界之窗,81,104
2017-01-25 15:35:00,世界之窗,93,72
2017-01-25 15:40:00,世界之窗,96,118
2017-01-25 15:45:00,世界之窗,107,115
2017-01-25 15:50:00,世界之窗,90,50
2017-01-25 15:55:00,世界之窗,92,125
2017-01-25 16:00:00,世界之窗,120,75
2017-01-25 16:05:00,世界之窗,121,95
2017-01-25 16:10:00,世界之窗,103,98
2017-01-25 16:15:00,世界之窗,134,71
2017-01-25 16:20:00,世界之窗,91,69
2017-01-25 16:25:00,世界之窗,97,134
2017-01-25 16:30:00,世界之窗,124,103
2017-01-25 16:35:00,世界之窗,103,93
2017-01-25 16:40:00,世界之窗,126,82
2017-01-25 16:45:00,世界之窗,121,116
2017-01-25 16:50:00,世界之窗,90,108
2017-01-25 16:55:00,世界之窗,137,73
2017-01-25 17:00:00,世界之窗,141,110
2017-01-25 17:05:00,世界之窗,135,124
2017-01-25 17:10:00,世界之窗,142,89
2017-01-25 17:15:00,世界之窗,121,128
2017-01-25 17:20:00,世界之窗,135,141
2017-01-25 17:25:00,世界之窗,131,80
2017-01-25 17:30:00,世界之窗,149,120
2017-01-25 17:35:00,世界之窗,129,77
2017-01-25 17:40:00,世界之窗,144,142
2017-01-25 17:45:00,世界之窗,150,130
2017-01-25 17:50:00,世界之窗,134,109
2017-01-25 17:55:00,世界之窗,113,138
2017-01-25 18:00:00,世界之窗,141,165
2017-01-25 18:05:00,世界之窗,153,148
2017-01-25 18:10:00,世界之窗,144,183
2017-01-25 18:15:00,世界之窗,114,182
2017-01-25 18:20:00,世界之窗,129,187
2017-01-25 18:25:00,世界之窗,114,206
2017-01-25 18:30:00,世界之窗,123,172
2017-01-25 18:35:00,世界之窗,134,208
2017-01-25 18:40:00,世界之窗,119,155
2017-01-25 18:45:00,世界之窗,102,153
2017-01-25 18:50:00,世界之窗,133,176
2017-01-25 18:55:00,世界之窗,136,123
2017-01-25 19:00:00,世界之窗,118,133
2017-01-25 19:05:00,世界之窗,115,114
2017-01-25 19:10:00,世界之窗,75,121
2017-01-25 19:15:00,世界之窗,138,102
2017-01-25 19:20:00,世界之窗,108,102
2017-01-25 19:25:00,世界之窗,103,97
2017-01-25 19:30:00,世界之窗,111,99
2017-01-25 19:35:00,世界之窗,115,103
2017-01-25 19:40:00,世界之窗,106,99
2017-01-25 19:45:00,世界之窗,96,58
2017-01-25 19:50:00,世界之窗,98,87
2017-01-25 19:55:00,世界之窗,108,81
2017-01-25 20:00:00,世界之窗,99,96
2017-01-25 20:05:00,世界之窗,109,70
2017-01-25 20:10:00,世界之窗,118,86
2017-01-25 20:15:00,世界之窗,104,51
2017-01-25 20:20:00,世界之窗,108,107
2017-01-25 20:25:00,世界之窗,89,74
2017-01-25 20:30:00,世界之窗,110,35
2017-01-25 20:35:00,世界之窗,114,84
2017-01-25 20:40:00,世界之窗,105,49
2017-01-25 20:45:00,世界之窗,108,89
2017-01-25 20:50:00,世界之窗,85,71
2017-01-25 20:55:00,世界之窗,91,20
2017-01-25 21:00:00,世界之窗,102,87
2017-01-25 21:05:00,世界之窗,100,29
2017-01-25 21:10:00,世界之窗,94,99
2017-01-25 21:15:00,世界之窗,100,75
2017-01-25 21:20:00,世界之窗,104,43
2017-01-25 21:25:00,世界之窗,128,86
2017-01-25 21:30:00,世界之窗,100,41
2017-01-25 21:35:00,世界之窗,107,36
2017-01-25 21:40:00,世界之窗,94,84
2017-01-25 21:45:00,世界之窗,70,42
2017-01-25 21:50:00,世界之窗,87,49
2017-01-25 21:55:00,世界之窗,97,38
2017-01-25 22:00:00,世界之窗,119,94
2017-01-25 22:05:00,世界之窗,122,56
2017-01-25 22:10:00,世界之窗,86,34
2017-01-25 22:15:00,世界之窗,75,36
2017-01-25 22:20:00,世界之窗,75,63
2017-01-25 22:25:00,世界之窗,48,83
2017-01-25 22:30:00,世界之窗,48,27
2017-01-25 22:35:00,世界之窗,42,70
2017-01-25 22:40:00,世界之窗,24,11
2017-01-25 22:45:00,世界之窗,19,60
2017-01-25 22:50:00,世界之窗,15,30
2017-01-25 22:55:00,世界之窗,10,37
2017-01-25 23:00:00,世界之窗,20,28
2017-01-25 23:05:00,世界之窗,9,40
2017-01-25 23:10:00,世界之窗,20,7
2017-01-25 23:15:00,世界之窗,13,34
2017-01-25 23:20:00,世界之窗,11,14
2017-01-25 23:25:00,世界之窗,6,22
2017-01-25 23:30:00,世界之窗,0,6
2017-01-25 23:35:00,世界之窗,0,11
2017-01-25 23:40:00,世界之窗,0,4
2017-01-26 01:10:00,世界之窗,1,0
2017-01-26 01:15:00,世界之窗,0,1
2017-01-26 06:15:00,世界之窗,15,0
2017-01-26 06:20:00,世界之窗,10,0
2017-01-26 06:25:00,世界之窗,12,2
2017-01-26 06:30:00,世界之窗,20,0
2017-01-26 06:35:00,世界之窗,19,4
2017-01-26 06:40:00,世界之窗,13,1
2017-01-26 06:45:00,世界之窗,31,6
2017-01-26 06:50:00,世界之窗,20,1
2017-01-26 06:55:00,世界之窗,22,6
2017-01-26 07:00:00,世界之窗,43,10
2017-01-26 07:05:00,世界之窗,33,15
2017-01-26 07:10:00,世界之窗,32,11
2017-01-26 07:15:00,世界之窗,25,10
2017-01-26 07:20:00,世界之窗,42,13
2017-01-26 07:25:00,世界之窗,70,7
2017-01-26 07:30:00,世界之窗,38,8
2017-01-26 07:35:00,世界之窗,38,30
2017-01-26 07:40:00,世界之窗,65,14
2017-01-26 07:45:00,世界之窗,58,15
2017-01-26 07:50:00,世界之窗,109,16
2017-01-26 07:55:00,世界之窗,76,24
2017-01-26 08:00:00,世界之窗,70,31
2017-01-26 08:05:00,世界之窗,90,34
2017-01-26 08:10:00,世界之窗,92,22
2017-01-26 08:15:00,世界之窗,104,44
2017-01-26 08:20:00,世界之窗,87,43
2017-01-26 08:25:00,世界之窗,90,43
2017-01-26 08:30:00,世界之窗,111,44
2017-01-26 08:35:00,世界之窗,83,53
2017-01-26 08:40:00,世界之窗,58,62
2017-01-26 08:45:00,世界之窗,81,53
2017-01-26 08:50:00,世界之窗,76,54
2017-01-26 08:55:00,世界之窗,55,63
2017-01-26 09:00:00,世界之窗,75,44
2017-01-26 09:05:00,世界之窗,47,60
2017-01-26 09:10:00,世界之窗,73,72
2017-01-26 09:15:00,世界之窗,48,66
2017-01-26 09:20:00,世界之窗,47,71
2017-01-26 09:25:00,世界之窗,61,66
2017-01-26 09:30:00,世界之窗,72,77
2017-01-26 09:35:00,世界之窗,81,56
2017-01-26 09:40:00,世界之窗,73,96
2017-01-26 09:45:00,世界之窗,48,110
2017-01-26 09:50:00,世界之窗,43,54
2017-01-26 09:55:00,世界之窗,32,78
2017-01-26 10:00:00,世界之窗,43,93
2017-01-26 10:05:00,世界之窗,64,95
2017-01-26 10:10:00,世界之窗,57,44
2017-01-26 10:15:00,世界之窗,52,80
2017-01-26 10:20:00,世界之窗,51,121
2017-01-26 10:25:00,世界之窗,65,61
2017-01-26 10:30:00,世界之窗,53,100
2017-01-26 10:35:00,世界之窗,50,79
2017-01-26 10:40:00,世界之窗,66,91
2017-01-26 10:45:00,世界之窗,51,107
2017-01-26 10:50:00,世界之窗,47,54
2017-01-26 10:55:00,世界之窗,57,114
2017-01-26 11:00:00,世界之窗,44,86
2017-01-26 11:05:00,世界之窗,67,58
2017-01-26 11:10:00,世界之窗,66,112
2017-01-26 11:15:00,世界之窗,41,65
2017-01-26 11:20:00,世界之窗,57,75
2017-01-26 11:25:00,世界之窗,51,106
2017-01-26 11:30:00,世界之窗,71,75
2017-01-26 11:35:00,世界之窗,47,97
2017-01-26 11:40:00,世界之窗,61,97
2017-01-26 11:45:00,世界之窗,60,93
2017-01-26 11:50:00,世界之窗,54,85
2017-01-26 11:55:00,世界之窗,53,138
2017-01-26 12:00:00,世界之窗,64,76
2017-01-26 12:05:00,世界之窗,62,79
2017-01-26 12:10:00,世界之窗,57,86
2017-01-26 12:15:00,世界之窗,65,117
2017-01-26 12:20:00,世界之窗,52,83
2017-01-26 12:25:00,世界之窗,66,90
2017-01-26 12:30:00,世界之窗,48,94
2017-01-26 12:35:00,世界之窗,67,64
2017-01-26 12:40:00,世界之窗,39,53
2017-01-26 12:45:00,世界之窗,59,91
2017-01-26 12:50:00,世界之窗,79,53
2017-01-26 12:55:00,世界之窗,78,90
2017-01-26 13:00:00,世界之窗,74,93
2017-01-26 13:05:00,世界之窗,63,58
2017-01-26 13:10:00,世界之窗,53,64
2017-01-26 13:15:00,世界之窗,68,75
2017-01-26 13:20:00,世界之窗,86,58
2017-01-26 13:25:00,世界之窗,61,108
2017-01-26 13:30:00,世界之窗,90,81
2017-01-26 13:35:00,世界之窗,75,83
2017-01-26 13:40:00,世界之窗,99,70
2017-01-26 13:45:00,世界之窗,103,56
2017-01-26 13:50:00,世界之窗,89,90
2017-01-26 13:55:00,世界之窗,102,78
2017-01-26 14:00:00,世界之窗,101,68
2017-01-26 14:05:00,世界之窗,92,75
2017-01-26 14:10:00,世界之窗,98,78
2017-01-26 14:15:00,世界之窗,77,83
2017-01-26 14:20:00,世界之窗,81,97
2017-01-26 14:25:00,世界之窗,74,80
2017-01-26 14:30:00,世界之窗,74,125
2017-01-26 14:35:00,世界之窗,98,90
2017-01-26 14:40:00,世界之窗,81,71
2017-01-26 14:45:00,世界之窗,78,119
2017-01-26 14:50:00,世界之窗,95,77
2017-01-26 14:55:00,世界之窗,82,66
2017-01-26 15:00:00,世界之窗,86,109
2017-01-26 15:05:00,世界之窗,95,47
2017-01-26 15:10:00,世界之窗,86,115
2017-01-26 15:15:00,世界之窗,77,84
2017-01-26 15:20:00,世界之窗,104,72
2017-01-26 15:25:00,世界之窗,83,143
2017-01-26 15:30:00,世界之窗,84,94
2017-01-26 15:35:00,世界之窗,77,72
2017-01-26 15:40:00,世界之窗,120,140
2017-01-26 15:45:00,世界之窗,123,105
2017-01-26 15:50:00,世界之窗,85,65
2017-01-26 15:55:00,世界之窗,111,110
2017-01-26 16:00:00,世界之窗,109,66
2017-01-26 16:05:00,世界之窗,75,90
2017-01-26 16:10:00,世界之窗,95,105
2017-01-26 16:15:00,世界之窗,119,92
2017-01-26 16:20:00,世界之窗,93,87
2017-01-26 16:25:00,世界之窗,120,98
2017-01-26 16:30:00,世界之窗,109,103
2017-01-26 16:35:00,世界之窗,120,109
2017-01-26 16:40:00,世界之窗,96,83
2017-01-26 16:45:00,世界之窗,106,103
2017-01-26 16:50:00,世界之窗,93,102
2017-01-26 16:55:00,世界之窗,112,78
2017-01-26 17:00:00,世界之窗,118,90
2017-01-26 17:05:00,世界之窗,118,103
2017-01-26 17:10:00,世界之窗,140,77
2017-01-26 17:15:00,世界之窗,117,91
2017-01-26 17:20:00,世界之窗,115,93
2017-01-26 17:25:00,世界之窗,104,83
2017-01-26 17:30:00,世界之窗,105,95
2017-01-26 17:35:00,世界之窗,118,68
2017-01-26 17:40:00,世界之窗,120,123
2017-01-26 17:45:00,世界之窗,131,118
2017-01-26 17:50:00,世界之窗,122,79
2017-01-26 17:55:00,世界之窗,121,93
2017-01-26 18:00:00,世界之窗,124,118
2017-01-26 18:05:00,世界之窗,104,81
2017-01-26 18:10:00,世界之窗,120,66
2017-01-26 18:15:00,世界之窗,113,87
2017-01-26 18:20:00,世界之窗,118,123
2017-01-26 18:25:00,世界之窗,79,95
2017-01-26 18:30:00,世界之窗,114,93
2017-01-26 18:35:00,世界之窗,117,92
2017-01-26 18:40:00,世界之窗,95,111
2017-01-26 18:45:00,世界之窗,89,84
2017-01-26 18:50:00,世界之窗,97,101
2017-01-26 18:55:00,世界之窗,89,44
2017-01-26 19:00:00,世界之窗,99,82
2017-01-26 19:05:00,世界之窗,79,66
2017-01-26 19:10:00,世界之窗,77,97
2017-01-26 19:15:00,世界之窗,87,51
2017-01-26 19:20:00,世界之窗,69,69
2017-01-26 19:25:00,世界之窗,52,41
2017-01-26 19:30:00,世界之窗,70,55
2017-01-26 19:35:00,世界之窗,81,64
2017-01-26 19:40:00,世界之窗,81,68
2017-01-26 19:45:00,世界之窗,66,60
2017-01-26 19:50:00,世界之窗,73,62
2017-01-26 19:55:00,世界之窗,81,62
2017-01-26 20:00:00,世界之窗,84,67
2017-01-26 20:05:00,世界之窗,73,40
2017-01-26 20:10:00,世界之窗,77,59
2017-01-26 20:15:00,世界之窗,41,43
2017-01-26 20:20:00,世界之窗,80,79
2017-01-26 20:25:00,世界之窗,76,54
2017-01-26 20:30:00,世界之窗,86,61
2017-01-26 20:35:00,世界之窗,79,65
2017-01-26 20:40:00,世界之窗,87,40
