2.923e+03,2.254e+03,2.289e+03,2.484e+03,2.190e+03,2.085e+03,1.509e+03,1.490e+03,2.057e+03,1.715e+03,1.811e+03,2.568e+03,1.971e+03,1.772e+03,1.664e+03,1.976e+03,2.203e+03,2.157e+03
2.667e+03,1.951e+03,2.099e+03,2.180e+03,1.863e+03,1.757e+03,1.310e+03,1.454e+03,1.907e+03,1.500e+03,1.571e+03,2.212e+03,1.794e+03,1.621e+03,1.402e+03,2.040e+03,1.980e+03,1.974e+03
2.515e+03,1.741e+03,1.995e+03,2.232e+03,1.896e+03,1.858e+03,1.465e+03,1.541e+03,1.828e+03,1.451e+03,1.493e+03,2.200e+03,1.664e+03,1.552e+03,1.384e+03,1.635e+03,1.695e+03,1.761e+03
2.392e+03,1.684e+03,1.839e+03,2.026e+03,1.839e+03,1.497e+03,1.189e+03,1.222e+03,1.682e+03,1.301e+03,1.375e+03,1.837e+03,1.471e+03,1.389e+03,1.248e+03,1.511e+03,1.559e+03,1.580e+03
2.230e+03,1.443e+03,1.713e+03,1.792e+03,1.552e+03,1.370e+03,1.068e+03,1.123e+03,1.578e+03,1.179e+03,1.269e+03,1.760e+03,1.404e+03,1.264e+03,1.163e+03,1.297e+03,1.419e+03,1.362e+03
2.075e+03,1.324e+03,1.585e+03,1.555e+03,1.477e+03,1.329e+03,1.066e+03,1.044e+03,1.433e+03,1.107e+03,1.211e+03,1.607e+03,1.293e+03,1.181e+03,1.096e+03,1.202e+03,1.392e+03,1.248e+03
1.939e+03,1.237e+03,1.542e+03,1.441e+03,1.357e+03,1.333e+03,1.032e+03,1.016e+03,1.362e+03,1.026e+03,1.106e+03,1.578e+03,1.172e+03,1.124e+03,1.027e+03,1.169e+03,1.221e+03,1.150e+03
1.862e+03,1.190e+03,1.464e+03,1.415e+03,1.362e+03,1.145e+03,9.425e+02,1.012e+03,1.302e+03,9.951e+02,1.085e+03,1.419e+03,1.155e+03,1.082e+03,9.342e+02,1.062e+03,1.212e+03,1.130e+03
1.764e+03,1.131e+03,1.339e+03,1.418e+03,1.301e+03,9.832e+02,9.117e+02,1.007e+03,1.386e+03,1.040e+03,1.031e+03,1.483e+03,1.225e+03,1.116e+03,9.700e+02,1.045e+03,1.136e+03,1.033e+03
1.669e+03,1.024e+03,1.338e+03,1.197e+03,1.201e+03,1.052e+03,8.170e+02,8.941e+02,1.207e+03,9.392e+02,1.005e+03,1.443e+03,1.053e+03,9.905e+02,9.232e+02,9.970e+02,1.158e+03,1.025e+03
1.604e+03,9.919e+02,1.267e+03,1.209e+03,1.117e+03,9.778e+02,8.517e+02,9.003e+02,1.200e+03,8.557e+02,9.166e+02,1.332e+03,9.626e+02,9.682e+02,8.564e+02,9.491e+02,1.081e+03,9.570e+02
1.553e+03,9.869e+02,1.221e+03,1.105e+03,1.076e+03,8.789e+02,7.161e+02,8.577e+02,1.125e+03,7.996e+02,8.952e+02,1.317e+03,9.247e+02,9.435e+02,8.594e+02,9.144e+02,9.922e+02,9.098e+02
1.508e+03,9.563e+02,1.191e+03,1.154e+03,1.110e+03,8.809e+02,6.968e+02,8.204e+02,1.084e+03,8.430e+02,8.562e+02,1.278e+03,9.386e+02,8.704e+02,8.140e+02,8.548e+02,9.691e+02,8.348e+02
1.447e+03,8.638e+02,1.109e+03,1.033e+03,1.045e+03,8.611e+02,6.991e+02,8.066e+02,1.023e+03,7.913e+02,8.301e+02,1.232e+03,8.797e+02,8.613e+02,7.563e+02,8.441e+02,9.363e+02,8.292e+02
1.408e+03,8.647e+02,1.063e+03,1.033e+03,1.079e+03,8.549e+02,6.602e+02,7.708e+02,9.883e+02,7.453e+02,8.114e+02,1.212e+03,8.955e+02,8.712e+02,7.481e+02,8.500e+02,9.036e+02,8.228e+02
1.366e+03,8.845e+02,1.053e+03,1.030e+03,1.073e+03,8.903e+02,6.686e+02,8.338e+02,1.039e+03,8.064e+02,8.587e+02,1.297e+03,8.830e+02,8.714e+02,7.965e+02,8.530e+02,8.969e+02,7.862e+02
1.325e+03,8.912e+02,1.151e+03,1.040e+03,1.070e+03,8.723e+02,6.468e+02,8.094e+02,9.501e+02,7.293e+02,8.244e+02,1.220e+03,8.414e+02,8.799e+02,7.201e+02,8.028e+02,9.207e+02,8.581e+02
1.296e+03,8.870e+02,1.141e+03,1.082e+03,1.107e+03,9.463e+02,7.073e+02,8.111e+02,1.024e+03,7.519e+02,8.223e+02,1.258e+03,8.325e+02,8.377e+02,7.273e+02,8.175e+02,9.299e+02,8.279e+02
1.250e+03,8.930e+02,1.200e+03,1.084e+03,9.910e+02,9.601e+02,6.811e+02,7.803e+02,1.067e+03,7.647e+02,8.116e+02,1.272e+03,8.556e+02,8.755e+02,7.720e+02,7.921e+02,9.253e+02,8.830e+02
1.259e+03,8.266e+02,1.042e+03,1.005e+03,9.846e+02,8.184e+02,6.117e+02,7.567e+02,9.902e+02,7.578e+02,7.574e+02,1.194e+03,8.487e+02,8.198e+02,7.048e+02,7.628e+02,8.617e+02,7.678e+02
1.218e+03,8.236e+02,1.047e+03,1.017e+03,9.435e+02,7.607e+02,6.426e+02,7.420e+02,9.305e+02,7.126e+02,7.640e+02,1.156e+03,8.163e+02,8.026e+02,7.125e+02,7.650e+02,8.306e+02,7.594e+02
1.168e+03,7.655e+02,9.797e+02,9.020e+02,9.039e+02,7.776e+02,6.387e+02,7.152e+02,9.127e+02,6.853e+02,7.322e+02,1.151e+03,7.836e+02,7.851e+02,6.968e+02,7.758e+02,8.444e+02,7.608e+02
1.162e+03,7.557e+02,9.970e+02,9.618e+02,9.249e+02,7.700e+02,6.556e+02,7.414e+02,9.438e+02,7.135e+02,7.654e+02,1.282e+03,7.996e+02,8.330e+02,7.119e+02,8.184e+02,8.310e+02,7.961e+02
1.203e+03,8.459e+02,1.050e+03,9.357e+02,9.523e+02,8.256e+02,6.505e+02,7.640e+02,9.074e+02,7.138e+02,7.853e+02,1.156e+03,8.155e+02,8.270e+02,7.080e+02,7.576e+02,8.103e+02,7.631e+02
1.160e+03,7.614e+02,1.002e+03,9.072e+02,8.973e+02,7.625e+02,5.998e+02,6.905e+02,8.495e+02,6.742e+02,7.034e+02,1.080e+03,7.349e+02,7.439e+02,6.754e+02,7.558e+02,8.199e+02,7.401e+02
